"CN","SRV_CN","CTY_CN","PREV_PLT_CN","INVYR","STATECD","UNITCD","COUNTYCD","PLOT","PLOT_STATUS_CD","PLOT_NONSAMPLE_REASN_CD","MEASYEAR","MEASMON","MEASDAY","REMPER","KINDCD","DESIGNCD","RDDISTCD","WATERCD","LAT","LON","ELEV","GROW_TYP_CD","MORT_TYP_CD","P2PANEL","P3PANEL","ECOSUBCD","CONGCD","MANUAL","KINDCD_NC","QA_STATUS","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","MICROPLOT_LOC","DECLINATION","EMAP_HEX","SAMP_METHOD_CD","SUBP_EXAMINE_CD","MACRO_BREAKPOINT_DIA","INTENSITY","CYCLE","SUBCYCLE","ECO_UNIT_PNW","TOPO_POSITION_PNW","NF_SAMPLING_STATUS_CD","NF_PLOT_STATUS_CD","NF_PLOT_NONSAMPLE_REASN_CD","P2VEG_SAMPLING_STATUS_CD","P2VEG_SAMPLING_LEVEL_DETAIL_CD","INVASIVE_SAMPLING_STATUS_CD","INVASIVE_SPECIMEN_RULE_CD","DESIGNCD_P2A","MANUAL_DB","SUBPANEL","COLOCATED_CD_RMRS","CONDCHNGCD_RMRS","FUTFORCD_RMRS","MANUAL_NCRS","MANUAL_NERS","MANUAL_RMRS","PAC_ISLAND_PNWRS","PLOT_SEASON_NERS","PRECIPITATION","PREV_MICROPLOT_LOC_RMRS","PREV_PLOT_STATUS_CD_RMRS","REUSECD1","REUSECD2","REUSECD3"
"247064726010661","247064122010661","1320625010538","122566918010661",2012,50,3,21,1383,1,,2012,6,21,4.8,2,1,2,4,43.497963,-72.837804,1610,2,2,4,4,"M211Cd",5000,5.1,,1,"",2013-06-18,"20004","",2019-07-12,"126144","OFFSET",,1813,1,4,,"1",7,5,"","",0,,,1,1,1,1,,8,0,,,,,5.1,,"",3,,"",,,,
"247064696010661","247064122010661","1320625010538","122567052010661",2012,50,3,21,1394,2,,2012,6,1,5,2,1,,,43.328838,-73.16062,850,2,2,4,4,"M211Cb",5000,5.1,,1,"",2013-06-18,"20004","",2019-07-12,"126144","OFFSET",,1928,2,4,,"1",7,5,"","",,,,,,1,,,8,0,,,,,5.1,,"",,,"",,,,
"247064690010661","247064122010661","1320625010538","122567032010661",2012,50,3,21,1395,1,,2013,2,5,5,2,1,3,0,43.537339,-72.981798,580,2,2,4,,"M211Cb",5000,5.1,,1,"",2013-06-18,"20004","",2019-07-12,"126144","OFFSET",,1927,1,4,,"1",7,5,"","",0,,,0,,0,,,8,0,,,,,5.1,,"",3,,"",,,,
"247064815010661","247064122010661","1320625010538","122567294010661",2012,50,3,21,1474,1,,2013,2,6,4.9,2,1,1,2,43.729362,-73.368875,90,2,2,4,," 211Ec",5000,5.1,,1,"",2013-06-18,"20004","",2019-07-12,"126144","OFFSET",,2043,1,4,,"1",7,5,"","",0,,,0,,0,,,8,0,,,,,5.1,,"",3,,"",,,,
"247064837010661","247064122010661","1320625010538","",2012,50,3,21,2178,1,,2013,2,5,,1,1,5,4,43.375033,-72.797646,2300,,,4,,"M211Cd",5000,5.1,,1,"",2013-06-18,"20004","",2019-07-12,"126144","OFFSET",,1813,1,4,,"2",7,5,"","",0,,,0,,0,,,8,0,,,,,5.1,,"",2,,"",,,,
"247064836010661","247064122010661","1320625010538","",2012,50,3,21,2200,1,,2013,2,6,,1,1,5,0,43.324154,-72.98701,650,,,4,,"M211Cb",5000,5.1,,1,"",2013-06-18,"20004","",2019-07-12,"126144","OFFSET",,1814,1,4,,"2",7,5,"","",0,,,0,,0,,,8,0,,,,,5.1,,"",3,,"",,,,
"247064840010661","247064122010661","1320625010538","",2012,50,3,21,3125,1,,2013,5,28,,1,1,7,1,43.794631,-72.926821,2180,,,4,,"M211Ca",5000,5.1,,1,"",2013-06-18,"20004","",2019-07-12,"126144","OFFSET",,1926,1,4,,"3",7,5,"","",0,,,0,,0,,,8,0,,,,,5.1,,"",2,,"",,,,
"247064852010661","247064122010661","1320625010538","",2012,50,3,21,3215,1,,2013,5,9,,1,1,5,0,43.338741,-72.870504,2170,,,4,,"M211Cd",5000,5.1,,1,"",2013-06-18,"20004","",2019-07-12,"126144","OFFSET",,1814,1,4,,"3",7,5,"","",0,,,0,,0,,,8,0,,,,,5.1,,"",2,,"",,,,
"247064780010661","247064122010661","1320626010538","122566790010661",2012,50,3,25,64,1,,2012,11,6,4.6,2,1,6,4,42.973488,-72.628494,1320,2,2,4,,"M211Bb",5000,5.1,,1,"",2013-06-18,"20004","",2019-07-12,"126144","OFFSET",,1701,1,4,,"1",7,5,"","",0,,,0,,0,,,8,0,,,,,5.1,,"",2,,"",,,,
"247064797010661","247064122010661","1320626010538","122566780010661",2012,50,3,25,97,3,2,2012,11,29,5,2,1,,,43.093605,-72.51382,1220,2,2,4,,"M211Bb",5000,5.1,,1,"",2013-06-18,"20004","",2019-07-12,"126144","OFFSET",,1588,1,4,,"1",7,5,"","",0,,,0,,0,,,8,0,,,,,5.1,,"",3,,"",,,,
"247064779010661","247064122010661","1320626010538","122566788010661",2012,50,3,25,120,1,,2013,1,8,4.8,2,1,5,0,43.053606,-72.764309,1120,2,2,4,,"M211Cc",5000,5.1,,1,"",2013-06-18,"20004","",2019-07-12,"126144","OFFSET",,1701,1,4,,"1",7,5,"","",0,,,0,,0,,,8,0,,,,,5.1,,"",3,,"",,,,
"247064782010661","247064122010661","1320626010538","122566796010661",2012,50,3,25,169,1,,2013,5,2,5.5,2,1,6,0,42.983701,-72.798779,1980,2,2,4,,"M211Cd",5000,5.1,,1,"",2013-06-18,"20004","",2019-07-12,"126144","OFFSET",,1701,1,4,,"1",7,5,"","",0,,,0,,0,,,8,0,,,,,5.1,,"",2,,"",,,,
"247064787010661","247064122010661","1320626010538","122566808010661",2012,50,3,25,435,1,,2012,10,22,5.1,2,1,4,0,42.752158,-72.764547,1400,2,2,4,,"M211Bb",5000,5.1,,1,"",2013-06-18,"20004","",2019-07-12,"126144","OFFSET",,1702,1,4,,"1",7,5,"","",0,,,0,,0,,,8,0,,,,,5.1,,"",3,,"",,,,
"247064811010661","247064122010661","1320626010538","122567286010661",2012,50,3,25,446,1,,2012,11,2,4.6,2,1,1,0,43.213277,-72.843019,1470,2,2,4,,"M211Cd",5000,5.1,,1,"",2013-06-18,"20004","",2019-07-12,"126144","OFFSET",,1814,1,4,,"1",7,5,"","",0,,,0,,0,,,8,0,,,,,5.1,,"",3,,"",,,,
"247064785010661","247064122010661","1320626010538","122566802010661",2012,50,3,25,480,1,,2012,10,25,4.5,2,1,5,0,42.919296,-72.843648,1760,2,2,4,,"M211Cd",5000,5.1,,1,"",2013-06-18,"20004","",2019-07-12,"126144","OFFSET",,1702,1,4,,"1",7,5,"","",0,,,0,,0,,,8,0,,,,,5.1,,"",3,,"",,,,
"247064806010661","247064122010661","1320626010538","122566732010661",2012,50,3,25,557,1,,2012,10,23,4.5,2,1,3,0,42.815088,-72.718042,1440,2,2,4,,"M211Bb",5000,5.1,,1,"",2013-06-18,"20004","",2019-07-12,"126144","OFFSET",,1702,1,4,,"1",7,5,"","",0,,,0,,0,,,8,0,,,,,5.1,,"",3,,"",,,,
"247064822010661","247064122010661","1320626010538","122567310010661",2012,50,3,25,574,1,,2012,10,24,4.9,2,1,5,1,43.228621,-72.842772,1200,2,2,4,,"M211Cd",5000,5.1,,1,"",2013-06-18,"20004","",2019-07-12,"126144","OFFSET",,1814,1,4,,"2",7,5,"","",0,,,0,,0,,,8,0,,,,,5.1,,"",3,,"",,,,
"247064818010661","247064122010661","1320626010538","122567302010661",2012,50,3,25,581,1,,2012,11,20,4.9,2,1,5,0,43.064347,-72.945167,2500,2,2,4,,"M211Cd",5000,5.1,,1,"",2013-06-18,"20004","",2019-07-12,"126144","OFFSET",,1815,1,4,,"2",7,5,"","",0,,,0,,0,,,8,0,,,,,5.1,,"",2,,"",,,,
"247064728010661","247064122010661","1320626010538","122566924010661",2012,50,3,25,715,1,,2012,11,19,4.6,2,1,5,0,43.124668,-72.862869,2430,2,2,4,,"M211Cd",5000,5.1,,1,"",2013-06-18,"20004","",2019-07-12,"126144","OFFSET",,1814,1,4,,"1",7,5,"","",0,,,0,,0,,,8,0,,,,,5.1,,"",3,,"",,,,
"247064786010661","247064122010661","1320626010538","122566804010661",2012,50,3,25,733,1,,2013,4,30,5.4,2,1,6,0,42.852145,-72.921492,2150,2,2,4,,"M211Cd",5000,5.1,,1,"",2013-06-18,"20004","",2019-07-12,"126144","OFFSET",,1702,1,4,,"1",7,5,"","",0,,,0,,0,,,8,0,,,,,5.1,,"",2,,"",,,,
"247064625010661","247064122010661","1320626010538","122567244010661",2012,50,3,25,1093,1,,2012,12,5,5,2,1,3,0,43.182659,-72.632929,1550,2,2,4,,"M211Cc",5000,5.1,,1,"",2013-06-18,"20004","",2019-07-12,"126144","OFFSET",,1700,1,4,,"1",7,5,"","",0,,,0,,0,,,8,0,,,,,5.1,,"",3,,"",,,,
"247064805010661","247064122010661","1320626010538","122566730010661",2012,50,3,25,1189,1,,2012,3,13,4.3,2,1,5,0,42.776665,-72.547412,670,2,2,4,," 221Af",5000,5.1,,1,"",2013-06-18,"20004","",2019-07-12,"126144","OFFSET",,1589,1,4,,"1",7,5,"","",0,,,0,,0,,,8,0,,,,,5.1,,"",3,,"",,,,
"247064778010661","247064122010661","1320626010538","122566786010661",2012,50,3,25,1236,1,,2012,11,9,5.2,2,1,6,0,43.099815,-72.698391,1050,2,2,4,,"M211Cc",5000,5.1,,1,"",2013-06-18,"20004","",2019-07-12,"126144","OFFSET",,1701,1,4,,"1",7,5,"","",0,,,0,,0,,,8,0,,,,,5.1,,"",2,,"",,,,
"247064796010661","247064122010661","1320626010538","122566778010661",2012,50,3,25,1241,1,,2012,11,5,4.6,2,1,5,0,43.18833,-72.491077,470,2,2,4,,"M211Bb",5000,5.1,,1,"",2013-06-18,"20004","",2019-07-12,"126144","OFFSET",,1700,1,4,,"1",7,5,"","",0,,,0,,0,,,8,0,,,,,5.1,,"",3,,"",,,,
"247064804010661","247064122010661","1320626010538","122566726010661",2012,50,3,25,1296,1,,2012,12,5,4.7,2,1,5,0,43.038954,-72.531209,1060,2,2,4,,"M211Bb",5000,5.1,,1,"",2013-06-18,"20004","",2019-07-12,"126144","OFFSET",,1588,1,4,,"1",7,5,"","",0,,,0,,0,,,8,0,,,,,5.1,,"",2,,"",,,,
"247064812010661","247064122010661","1320626010538","122567288010661",2012,50,3,25,1340,1,,2013,4,29,5,2,1,5,0,43.00644,-72.973127,2200,2,2,4,,"M211Cd",5000,5.1,,1,"",2013-06-18,"20004","",2019-07-12,"126144","OFFSET",,1815,1,4,,"1",7,5,"","",0,,,0,,0,,,8,0,,,,,5.1,,"",2,,"",,,,
"247064784010661","247064122010661","1320626010538","122566800010661",2012,50,3,25,1347,1,,2012,5,31,4.8,2,1,1,0,42.932529,-72.780366,1410,2,2,4,4,"M211Cc",5000,5.1,,1,"",2013-06-18,"20004","",2019-07-12,"126144","OFFSET",,1701,1,4,,"1",7,5,"","",0,,,1,1,1,1,,8,0,,,,,5.1,,"",3,,"",,,,
"247064783010661","247064122010661","1320626010538","122566798010661",2012,50,3,25,1371,1,,2012,11,15,5,2,1,5,0,43.054193,-72.892317,1720,2,2,4,,"M211Cd",5000,5.1,,1,"",2013-06-18,"20004","",2019-07-12,"126144","OFFSET",,1815,1,4,,"1",7,5,"","",0,,,0,,0,,,8,0,,,,,5.1,,"",3,,"",,,,
"247064781010661","247064122010661","1320626010538","122566794010661",2012,50,3,25,1438,1,,2012,3,15,4.5,2,1,2,4,42.906341,-72.675249,1670,2,2,4,,"M211Bb",5000,5.1,,1,"",2013-06-18,"20004","",2019-07-12,"126144","OFFSET",,1589,1,4,,"1",7,5,"","",0,,,0,,0,,,8,0,,,,,5.1,,"",3,,"",,,,
"247064839010661","247064122010661","1320626010538","",2012,50,3,25,2331,1,,2012,3,14,,1,1,5,0,42.901452,-72.90244,2110,,,4,,"M211Cd",5000,5.1,,1,"",2013-06-18,"20004","",2019-07-12,"126144","OFFSET",,1702,1,4,,"2",7,5,"","",0,,,0,,0,,,8,0,,,,,5.1,,"",2,,"",,,,
"247064765010661","247064122010661","1320627010538","122566908010661",2012,50,3,27,41,1,,2012,12,11,4.7,2,1,6,4,43.577744,-72.729339,2260,2,2,4,,"M211Cc",5000,5.1,,1,"",2013-06-18,"20004","",2019-07-12,"126144","OFFSET",,1813,1,4,,"1",7,5,"","",0,,,0,,0,,,8,0,,,,,5.1,,"",2,,"",,,,
"247064791010661","247064122010661","1320627010538","122566764010661",2012,50,3,27,89,1,,2013,1,28,,1,1,4,0,43.490399,-72.422054,900,,,4,,"M211Bb",5000,5.1,,1,"",2013-06-18,"20004","",2019-07-12,"126144","OFFSET",,1699,1,4,,"1",7,5,"","",0,,,0,,0,,,8,0,,,,,5.1,,"",2,,"",,,,
"247064798010661","247064122010661","1320627010538","122566784010661",2012,50,3,27,149,1,,2013,3,25,4.9,2,1,6,0,43.273559,-72.764762,2010,2,2,4,,"M211Cd",5000,5.1,,1,"",2013-06-18,"20004","",2019-07-12,"126144","OFFSET",,1814,1,4,,"1",7,5,"","",0,,,0,,0,,,8,0,,,,,5.1,,"",2,,"",,,,
"247064762010661","247064122010661","1320627010538","122566900010661",2012,50,3,27,337,2,,2013,1,23,6,2,1,,,43.645224,-72.528589,730,2,2,4,,"M211Bb",5000,5.1,,1,"",2013-06-18,"20004","",2019-07-12,"126144","OFFSET",,1812,1,4,,"1",7,5,"","",0,,,0,,0,,,8,0,,,,,5.1,,"",3,,"",,,,
"247064615010661","247064122010661","1320627010538","122567272010661",2012,50,3,27,404,1,,2012,11,27,4.6,2,1,6,0,43.508846,-72.751379,2080,2,2,4,,"M211Cd",5000,5.1,,1,"",2013-06-18,"20004","",2019-07-12,"126144","OFFSET",,1813,1,4,,"1",7,5,"","",0,,,0,,0,,,8,0,,,,,5.1,,"",2,,"",,,,
"247064715010661","247064122010661","1320627010538","122567016010661",2012,50,3,27,420,1,,2013,1,18,4.7,2,1,5,0,43.804905,-72.767617,1130,2,2,4,,"M211Ca",5000,5.1,,1,"",2013-06-18,"20004","",2019-07-12,"126144","OFFSET",,1926,1,4,,"1",7,5,"","",0,,,0,,0,,,8,0,,,,,5.1,,"",3,,"",,,,
"247064759010661","247064122010661","1320627010538","122566892010661",2012,50,3,27,447,2,,2012,6,1,5.4,2,1,,,43.805107,-72.58465,890,2,2,4,,"M211Bb",5000,5.1,,1,"",2013-06-18,"20004","",2019-07-12,"126144","OFFSET",,1811,2,4,,"1",7,5,"","",,,,,,,,,8,0,,,,,5.1,,"",,,"",,,,
"247064724010661","247064122010661","1320627010538","122566912010661",2012,50,3,27,566,1,,2013,1,22,4.9,2,1,5,0,43.424773,-72.643934,1510,2,2,4,,"M211Cc",5000,5.1,,1,"",2013-06-18,"20004","",2019-07-12,"126144","OFFSET",,1813,1,4,,"1",7,5,"","",0,,,0,,0,,,8,0,,,,,5.1,,"",3,,"",,,,
"247064807010661","247064122010661","1320627010538","122566722010661",2012,50,3,27,591,1,,2012,8,30,4.5,2,1,4,0,43.24379,-72.442499,530,2,2,4,,"M211Bb",5000,5.1,,1,"",2013-06-18,"20004","",2019-07-12,"126144","OFFSET",,1700,1,4,,"1",7,5,"","",0,,,0,,0,,,8,0,,,,,5.1,,"",3,,"",,,,
"247064794010661","247064122010661","1320627010538","122566772010661",2012,50,3,27,618,2,,2012,6,1,4.2,2,1,,,43.355854,-72.524259,590,2,2,4,,"M211Cc",5000,5.1,,1,"",2013-06-18,"20004","",2019-07-12,"126144","OFFSET",,1700,2,4,,"1",7,5,"","",,,,,,,,,8,0,,,,,5.1,,"",,,"",,,,
"247064761010661","247064122010661","1320627010538","122566898010661",2012,50,3,27,665,1,,2013,1,29,4.9,2,1,5,1,43.745,-72.643242,1180,2,2,4,,"M211Cc",5000,5.1,,1,"",2013-06-18,"20004","",2019-07-12,"126144","OFFSET",,1812,1,4,,"1",7,5,"","",0,,,0,,0,,,8,0,,,,,5.1,,"",2,,"",,,,
"247064795010661","247064122010661","1320627010538","122566774010661",2012,50,3,27,753,1,,2013,1,25,,1,1,2,4,43.246539,-72.605612,880,,,4,,"M211Cc",5000,5.1,,1,"",2013-06-18,"20004","",2019-07-12,"126144","OFFSET",,1700,1,4,,"1",7,5,"","",0,,,0,,0,,,8,0,,,,,5.1,,"",3,,"",,,,
"247064764010661","247064122010661","1320627010538","122566906010661",2012,50,3,27,939,1,,2013,2,4,4.8,2,1,6,1,43.671164,-72.691961,1720,2,2,4,,"M211Cc",5000,5.1,,1,"",2013-06-18,"20004","",2019-07-12,"126144","OFFSET",,1812,1,4,,"1",7,5,"","",0,,,0,,0,,,8,0,,,,,5.1,,"",2,,"",,,,
"247064827010661","247064122010661","1320627010538","122567324010661",2012,50,3,27,989,1,,2012,11,26,4.7,2,1,6,0,43.354,-72.845768,2250,2,2,4,,"M211Cd",5000,5.1,,1,"",2013-06-18,"20004","",2019-07-12,"126144","OFFSET",,1813,1,4,,"2",7,5,"","",0,,,0,,0,,,8,0,,,,,5.1,,"",2,,"",,,,
"247064793010661","247064122010661","1320627010538","122566770010661",2012,50,3,27,1000,1,,2012,5,30,,1,1,4,0,43.366246,-72.489693,800,,,4,4,"M211Bb",5000,5.1,,1,"",2013-06-18,"20004","",2019-07-12,"126144","OFFSET",,1699,1,4,,"1",7,5,"","",0,,,1,1,1,1,,8,0,,,,,5.1,,"",3,,"",,,,
"247064757010661","247064122010661","1320627010538","122566888010661",2012,50,3,27,1066,1,,2012,12,12,4.7,2,1,2,0,43.792192,-72.420287,1180,2,2,4,,"M211Bb",5000,5.1,,1,"",2013-06-18,"20004","",2019-07-12,"126144","OFFSET",,1811,1,4,,"1",7,5,"","",0,,,0,,0,,,8,0,,,,,5.1,,"",3,,"",,,,
"247064624010661","247064122010661","1320627010538","122567240010661",2012,50,3,27,1091,1,,2012,12,12,5.4,2,1,6,1,43.500306,-72.637502,2030,2,2,4,,"M211Cc",5000,5.1,,1,"",2013-06-18,"20004","",2019-07-12,"126144","OFFSET",,1813,1,4,,"1",7,5,"","",0,,,0,,0,,,8,0,,,,,5.1,,"",2,,"",,,,
"247064760010661","247064122010661","1320627010538","122566894010661",2012,50,3,27,1092,1,,2012,11,21,4.6,2,1,4,0,43.898876,-72.723157,1530,2,2,4,,"M211Ca",5000,5.1,,1,"",2013-06-18,"20004","",2019-07-12,"126144","OFFSET",,1926,1,4,,"1",7,5,"","",0,,,0,,0,,,8,0,,,,,5.1,,"",3,,"",,,,
"247064792010661","247064122010661","1320627010538","122566766010661",2012,50,3,27,1165,1,,2012,12,13,4.8,2,1,5,0,43.411387,-72.480476,950,2,2,4,,"M211Bb",5000,5.1,,1,"",2013-06-18,"20004","",2019-07-12,"126144","OFFSET",,1699,1,4,,"1",7,5,"","",0,,,0,,0,,,8,0,,,,,5.1,,"",3,,"",,,,
"247064614010661","247064122010661","1320627010538","122567270010661",2012,50,3,27,1172,2,,2013,1,23,4.6,2,1,,,43.712304,-72.476235,1090,2,2,4,,"M211Bb",5000,5.1,,1,"",2013-06-18,"20004","",2019-07-12,"126144","OFFSET",,1812,1,4,,"1",7,5,"","",0,,,0,,0,,,8,0,,,,,5.1,,"",3,,"",,,,
"247064763010661","247064122010661","1320627010538","122566902010661",2012,50,3,27,1242,1,,2012,12,19,4.8,2,1,5,0,43.56763,-72.52843,1090,2,2,4,,"M211Bb",5000,5.1,,1,"",2013-06-18,"20004","",2019-07-12,"126144","OFFSET",,1812,1,4,,"1",7,5,"","",0,,,0,,0,,,8,0,,,,,5.1,,"",3,,"",,,,
"247064790010661","247064122010661","1320627010538","122566762010661",2012,50,3,27,1273,2,,2012,6,1,5.4,2,1,,,43.567504,-72.404391,880,2,2,4,,"M211Bb",5000,5.1,,1,"",2013-06-18,"20004","",2019-07-12,"126144","OFFSET",,1699,2,4,,"1",7,5,"","",,,,,,,,,8,0,,,,,5.1,,"",,,"",,,,
"247064725010661","247064122010661","1320627010538","122566916010661",2012,50,3,27,1417,1,,2013,1,7,4.8,2,1,2,1,43.35481,-72.690715,1470,2,2,4,,"M211Cc",5000,5.1,,1,"",2013-06-18,"20004","",2019-07-12,"126144","OFFSET",,1813,1,4,,"1",7,5,"","",0,,,0,,0,,,8,0,,,,,5.1,,"",3,,"",,,,
"247064838010661","247064122010661","1320627010538","",2012,50,3,27,2376,1,,2012,11,20,,1,1,5,0,43.684024,-72.542341,1480,,,4,,"M211Bb",5000,5.1,,1,"",2013-06-18,"20004","",2019-07-12,"126144","OFFSET",,1812,1,4,,"2",7,5,"","",0,,,0,,0,,,8,0,,,,,5.1,,"",3,,"",,,,
"16365464020004","16314031020004","1320614010538","118137432010661",2013,50,2,5,122,1,,2013,11,12,4.8,2,1,4,0,44.165865,-72.069246,820,2,2,5,,"M211Bb",5000,6,,1,"",2014-07-03,"489998","",2019-07-12,"126144","OFFSET",,1696,1,4,,"1",8,1,"","",0,,,0,,0,,,8,0,,,,,6,,"",3,,"",,,,
"16365570020004","16314031020004","1320614010538","118137416010661",2013,50,2,5,219,3,2,2014,3,21,5.2,2,1,,,44.630612,-71.925624,1400,2,2,5,,"M211Ae",5000,6,,1,"",2014-07-03,"489998","",2019-07-12,"126144","OFFSET",,1808,1,4,,"1",8,1,"","",0,,,0,,0,,,8,0,,,,,6,,"",3,,"",,,,
"16365403020004","16314031020004","1320614010538","118137724010661",2013,50,2,5,264,1,,2013,9,3,4.6,2,1,6,0,44.566941,-72.126488,1510,2,2,5,,"M211Ba",5000,6,,1,"",2014-07-03,"489998","",2019-07-12,"126144","OFFSET",,1808,1,4,,"1",8,1,"","",0,,,0,,0,,,8,0,,,,,6,,"",2,,"",,,,
"16365475020004","16314031020004","1320614010538","118137524010661",2013,50,2,5,328,3,2,2014,3,21,,1,1,,,44.618843,-72.107273,1430,,,5,,"M211Ba",5000,6,,1,"",2014-07-03,"489998","",2019-07-12,"126144","OFFSET",,1922,1,4,,"1",8,1,"","",0,,,0,,0,,,8,0,,,,,6,,"",3,,"",,,,
"16365463020004","16314031020004","1320614010538","118137430010661",2013,50,2,5,972,1,,2013,4,23,4.4,2,1,4,0,44.345208,-72.129838,1400,2,2,5,,"M211Ba",5000,6,,1,"",2014-07-03,"489998","",2019-07-12,"126144","OFFSET",,1809,1,4,,"1",8,1,"","",0,,,0,,0,,,8,0,,,,,6,,"",3,,"",,,,
"16365462020004","16314031020004","1320614010538","118137428010661",2013,50,2,5,974,1,,2013,4,23,4.3,2,1,4,0,44.395156,-72.095424,1230,2,2,5,,"M211Ba",5000,6,,1,"",2014-07-03,"489998","",2019-07-12,"126144","OFFSET",,1809,1,4,,"1",8,1,"","",0,,,0,,0,,,8,0,,,,,6,,"",3,,"",,,,
"16365482020004","16314031020004","1320614010538","118137538010661",2013,50,2,5,988,1,,2014,1,6,6,2,1,5,0,44.530825,-72.40157,1160,2,2,5,,"M211Ca",5000,6,,1,"",2014-07-03,"489998","",2019-07-12,"126144","OFFSET",,1923,1,4,,"1",8,1,"","",0,,,0,,0,,,8,0,,,,,6,,"",3,,"",,,,
"16365461020004","16314031020004","1320614010538","118137426010661",2013,50,2,5,1129,3,2,2013,6,17,4.9,2,1,,,44.577888,-72.060681,740,2,2,5,5,"M211Ba",5000,6,,1,"",2014-07-03,"489998","",2019-07-12,"126144","OFFSET",,1808,1,4,,"1",8,1,"","",0,,,1,1,1,1,,8,0,,,,,6,,"",3,,"",,,,
"16365467020004","16314031020004","1320614010538","118137438010661",2013,50,2,5,1159,1,,2013,10,22,,1,1,2,0,44.194757,-72.212597,1140,,,5,,"M211Ba",5000,6,,1,"",2014-07-03,"489998","",2019-07-12,"126144","OFFSET",,1810,1,4,,"1",8,1,"","",0,,,0,,0,,,8,0,,,,,6,,"",3,,"",,,,
"16365571020004","16314031020004","1320614010538","118137418010661",2013,50,2,5,1164,1,,2014,1,13,5.2,2,1,5,0,44.207643,-72.181542,860,2,2,5,,"M211Ba",5000,6,,1,"",2014-07-03,"489998","",2019-07-12,"126144","OFFSET",,1809,1,4,,"1",8,1,"","",0,,,0,,0,,,8,0,,,,,6,,"",3,,"",,,,
"16365460020004","16314031020004","1320614010538","118137424010661",2013,50,2,5,1333,2,,2013,6,1,5.4,2,1,,,44.49083,-72.041283,1180,2,2,5,,"M211Ba",5000,6,,1,"",2014-07-03,"489998","",2019-07-12,"126144","OFFSET",,1808,2,4,,"1",8,1,"","",,,,,,,,,8,0,,,,,6,,"",,,"",,,,
"16365481020004","16314031020004","1320614010538","118137536010661",2013,50,2,5,1384,3,2,2014,1,6,5,2,1,,,44.621821,-72.018027,1040,2,2,5,,"M211Ba",5000,6,,1,"",2014-07-03,"489998","",2019-07-12,"126144","OFFSET",,1808,1,4,,"1",8,1,"","",0,,,0,,0,,,8,0,,,,,6,,"",3,,"",,,,
"16365474020004","16314031020004","1320614010538","118137522010661",2013,50,2,5,1430,1,,2013,9,5,4.8,2,1,6,0,44.719161,-72.064348,2020,2,2,5,,"M211Ae",5000,6,,1,"",2014-07-03,"489998","",2019-07-12,"126144","OFFSET",,1922,1,4,,"1",8,1,"","",0,,,0,,0,,,8,0,,,,,6,,"",2,,"",,,,
"16365459020004","16314031020004","1320614010538","118137422010661",2013,50,2,5,1447,1,,2013,5,12,4.8,2,1,5,0,44.385834,-71.87827,1510,2,2,5,,"M211Ba",5000,6,,1,"",2014-07-03,"489998","",2019-07-12,"126144","OFFSET",,1695,1,4,,"1",8,1,"","",0,,,0,,0,,,8,0,,,,,6,,"",3,,"",,,,
"16365465020004","16314031020004","1320614010538","118137434010661",2013,50,2,5,1451,3,2,2014,3,21,5.2,2,1,,,44.238346,-72.178659,1350,2,2,5,,"M211Ba",5000,6,,1,"",2014-07-03,"489998","",2019-07-12,"126144","OFFSET",,1809,1,4,,"1",8,1,"","",0,,,0,,0,,,8,0,,,,,6,,"",3,,"",,,,
"16365480020004","16314031020004","1320614010538","118137534010661",2013,50,2,5,1476,1,,2013,4,29,4.7,2,1,6,9,44.486347,-72.207793,1990,2,2,5,,"M211Ba",5000,6,,1,"",2014-07-03,"489998","",2019-07-12,"126144","OFFSET",,1923,1,4,,"1",8,1,"","",0,,,0,,0,,,8,0,,,,,6,,"",2,,"",,,,
"16365564020004","16314031020004","1320615010538","118137404010661",2013,50,2,9,141,1,,2013,8,2,5.1,2,1,4,0,44.865211,-71.782799,1710,2,2,5,,"M211Af",5000,6,,1,"",2014-07-03,"489998","",2019-07-12,"126144","OFFSET",,1807,1,4,,"1",8,1,"","",0,,,0,,0,,,8,0,,,,,6,,"",2,,"",,,,
"16365561020004","16314031020004","1320615010538","118137398010661",2013,50,2,9,238,1,,2013,11,25,5.1,2,1,1,0,44.809016,-71.584985,1410,2,2,5,,"M211Af",5000,6,,1,"",2014-07-03,"489998","",2019-07-12,"126144","OFFSET",,1693,1,4,,"1",8,1,"","",0,,,0,,0,,,8,0,,,,,6,,"",2,,"",,,,
"16365562020004","16314031020004","1320615010538","118137400010661",2013,50,2,9,300,1,,2013,6,21,4.7,2,1,6,0,44.913101,-71.729807,2200,2,2,5,,"M211Af",5000,6,,1,"",2014-07-03,"489998","",2019-07-12,"126144","OFFSET",,1806,1,4,,"1",8,1,"","",0,,,0,,0,,,8,0,,,,,6,,"",2,,"",,,,
"16365595020004","16314031020004","1320615010538","118137360010661",2013,50,2,9,357,2,,2013,6,1,5.4,2,1,,,44.598897,-71.570691,930,2,2,5,,"M211Ae",5000,6,,1,"",2014-07-03,"489998","",2019-07-12,"126144","OFFSET",,1694,2,4,,"1",8,1,"","",,,,,,,,,8,0,,,,,6,,"",,,"",,,,
